X,Y,NAME,ADDRESS,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE
-8254213.8875,4953607.368,THE CHILDREN'S CENTER - CSI ASSOC. INC.,2800 VICTORY BOULEVARD,10314,CENTER BASED,RICHMOND,40.600597,-74.148865
-8225463.5211,4988189.5113,"SPORTS AND ARTS IN SCHOOL FOUNDATION, INC",1619 BOSTON ROAD,10460,CENTER BASED,BRONX,40.836052,-73.890594
-8221889.0298,4996243.1375,SUSAN E. WAGNER DAY SCHOOL,4102 WHITE PLAINS ROAD,10466,SCHOOL BASED,BRONX,40.890766,-73.858482
-8228776.4962,4989726.1311,SOUTH BRONX HS,141 FEATHERBED LANE,10452,CENTER BASED,BRONX,40.846497,-73.920357
-8226191.4136,4986923.4392,MIRIAM DESOYZA LEARNING CENTER,1180 REV JAMES POLITE AVENUE,10459,CENTER BASED,BRONX,40.827446,-73.897133
-8194207.4571,4962934.5026,COMMUNITY NURSERY SCHOOL OF BALDWIN,717 ST. LUKES PLACE,11510,CENTER BASED,NASSAU,40.664184999999996,-73.609818
-8179055.316000001,4976401.4576,BETHPAGE DISCOVERY PROGRAM INC.,601 PLAINVIEW ROAD,11714,CENTER BASED,NASSAU,40.755886,-73.473701
-8201285.5956,4960272.1494,RIGHT AT SCHOOL (@ MARION STREET ELEMENTARY),100 MARION STREET,11563,CENTER BASED,NASSAU,40.646042,-73.673401
-8645504.5765,5343856.4049,EXPRESSIVE BEGINNINGS CHILD CARE,1680 STONE ROAD,14615,CENTER BASED,MONROE,43.209122,-77.663887
-8429464.0577,5470384.5999,KINGDOM KIDS CHRISTIAN ACADEMY,32500 NY-3,13619,CENTER BASED,JEFFERSON,44.031929,-75.723167
-8222471.1419,4963645.1141,CAMBA CORNERSTONE @ PINK HOUSES,2702 LINDEN BLVD,11208,CENTER BASED,KINGS,40.669025,-73.863716
-8228022.0192,4962335.3838,HQ TENNIS LLC @ P.S. 446,76 RIVERDALE AVE.,11212,CENTER BASED,KINGS,40.660103,-73.91358199999999
-8236605.0103,4962340.3202,AVALON ACADEMY PREPARATORY,695 6 AVENUE,11215,CENTER BASED,KINGS,40.660137,-73.990685
-8231370.8956,4967473.8681,BROOKLYN COMMUNITY DCC,266 THROOP AVENUE,11206,CENTER BASED,KINGS,40.69511,-73.943665
-8236147.9927,4959064.7122,SHIRA HEAD START BETH HILLEL,1364 42 STREET,11219,HEAD START,KINGS,40.637809999999995,-73.98658
-8229297.0607,4961365.3812,DANIELLE'S EDUCATING FORTH FUTURE,144 EAST 56 STREET,11203,CENTER BASED,KINGS,40.653492,-73.925034
-8232510.5786,4959367.6832,DELORES CHILDREN'S CT.,2597 BEDFORD AVENUE,11226,CENTER BASED,KINGS,40.639877,-73.953903
-8231709.0846,4965543.3552,ROSE F. KENNEDY FAMILY CENTER,178 HALSEY STREET,11216,CENTER BASED,KINGS,40.681961,-73.946701
-8230546.165,4962712.8307,PARKWAY PRE SCH,801 EAST NEW YORK AVENUE,11203,CENTER BASED,KINGS,40.662673999999996,-73.936256
-8231584.8812,4964296.4949,PARK PLACE DAY CARE CENTER,963 PARK PLACE,11213,CENTER BASED,KINGS,40.673466,-73.945587
-8231941.7589,4984174.4515,HARLEM EDUCATIONAL ACTIVITIES FUND,2090 ADAM CLAYTON POWELL BOULEVARD,10027,CENTER BASED,NEW YORK,40.808758000000005,-73.948792
-8231593.3652,4986523.8554,HARLEM INTERNATIONAL COMMUNITY SCHOOL,421 WEST 145 STREET,10031,SCHOOL BASED,NEW YORK,40.824729999999995,-73.945663
-8230609.7802,4988445.5014,RENA DAY CARE CENTER,639 EDGECOMBE AVENUE,10032,CENTER BASED,NEW YORK,40.837790999999996,-73.936829
-8235790.0903,4972776.6016,GANI EARLY CHILDHOOD CENTER @EDUCATIONAL ALLIANCE,344 EAST 14 STREET,10003,CENTER BASED,NEW YORK,40.731215999999996,-73.98336
-8220328.352999999,4967249.158,OST @ PS 273,88-07 102ND STREET,11418,CENTER BASED,QUEENS,40.693581,-73.84446700000001
-8216524.0094,4978190.8209,I BEAR DAY CARE CENTER AFTERSCHOOL,33-15 154TH ST.,11354,CENTER BASED,QUEENS,40.768063,-73.810287
-8222661.9435,4974921.2736,"QUEENS CHILD GUIDANCE CENTER, INCORPORATED",98-11 44TH AVENUE,11368,CENTER BASED,QUEENS,40.745815,-73.865433
-8225039.6165,4973632.8893,COALITION FOR HISPANIC FAMILY SERVICES @ Q877,76-05 51ST AVENUE,11373,CENTER BASED,QUEENS,40.737045,-73.886787
-8216353.3566,4974169.4383,BPA OF NY INC. @163Q,159-01 59 AVENUE,11365,CENTER BASED,QUEENS,40.740696,-73.808762
-8219792.6836,4981481.0184,BPA OF NY INC. @129Q,128-02 7TH AVENUE,11356,CENTER BASED,QUEENS,40.790442999999996,-73.839653
-8217527.1094,4976416.4472,HAPPY DRAGON CHILDREN'S LEARNING CTR II,143-30 CHERRY AVENUE,11355,CENTER BASED,QUEENS,40.755989,-73.819305
-8208019.8682,4977388.1756,SAMUEL FIELD YM & YWHA @MS 67,51-60 MARATHON PARKWAY,11362,CENTER BASED,QUEENS,40.7626,-73.73389399999999
-8216769.4689,4977237.2369,FPCF AFTER SCHOOL PROGRAM,41-54 MURRAY STREET,11355,CENTER BASED,QUEENS,40.761573999999996,-73.812492
-8223866.6627,5110450.437,FIRST STEP CHILD CARE,10 MICORT DRIVE,12603,CENTER BASED,DUTCHESS,41.661784999999995,-73.876251
-8774534.9068,5280918.65,"THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK, INC.",3780 SOUTH PARK AVENUE,14219,CENTER BASED,ERIE,42.795646999999995,-78.82299
-8782710.9902,5313478.0303,"THE BOYS & GIRLS CLUBS OF THE NORTHTOWNS OF WNY, INC.",600 FLETCHER ST.,14150,CENTER BASED,ERIE,43.009895,-78.896439
-8214850.2096,4973229.3216,CHINESE GLOBALIZATION EDUCATION CTR. @ P.S. 173,174-10 67TH AVENUE,11365,CENTER BASED,QUEENS,40.734299,-73.79525799999999
-8231882.1696,5167870.2799,CHILDREN'S WORKSHOP OF THE CATSKILLS,70 PLENTY ST,12477,SCHOOL BASED,ULSTER,42.045986,-73.948257
-8697938.8054,5274916.4654,COMMUNITY ACTION FOR WYOMING COUNTY,421 COMMERCE WAY,14569,CENTER BASED,WYOMING,42.756069000000004,-78.134911
-8227927.0215,4955852.4866,MILIENNIUM DEVELOPMENT @ PS 236,6302 AVE. U,11234,CENTER BASED,KINGS,40.61591,-73.912727
-8150741.7601,4985912.8722,SMALL WONDERS CHILD CARE CENTER,250 VETERAN'S HIGHWAY,11788,CENTER BASED,SUFFOLK,40.82058,-73.21936
-8456411.6121,5495463.2282,CORNELL COOPERATIVE EXTENSION ASSOCIATION OF JEFFERSON COUNTY,20414 SUNRISE AVENUE,13656,CENTER BASED,JEFFERSON,44.193676,-75.96524000000001
-8223862.0789,4972947.5539,"HAPPY DRAGON OF NEW YORK, ASP",86-02 57TH AVENUE,11374,CENTER BASED,QUEENS,40.73238,-73.876213
-8252429.2206,4956213.5419,NEW YORK CENTER AFTER SCHOOL @ PS-30,200 WARDWELL AVENUE,10314,CENTER BASED,RICHMOND,40.618373999999996,-74.132835
-8160383.2525,4994110.9669,SCOPE @ FIFTH AVE. EAST NORTHPORT,1157 FIFTH AVE,11768,SCHOOL BASED,SUFFOLK,40.876286,-73.30596899999999
-8216714.2544,4968751.3817,QUEENS COMMUNITY HOUSE @ PS 82,88-02 144TH STREET,11435,CENTER BASED,QUEENS,40.703812,-73.811996
-8245341.3679,5284774.6849,GOOD GROUND CHRISTIAN PRESCHOOL,4809 MARIAVILLE ROAD,12306,CENTER BASED,SCHENECTADY,42.821059999999996,-74.06916
-8751209.3348,5276621.4631,"BOYS AND GIRLS CLUB OF EAST AURORA, INC.",24 PAINE STREET,14052,CENTER BASED,ERIE,42.767315,-78.613449
-8777379.9905,5295444.7015,"PEACE OF MIND QUALITY CHILDCARE CENTER, INC.",696 BROADWAY,14212,CENTER BASED,ERIE,42.891323,-78.848549
-8736002.9811,5309950.2574,MS. JEAN'S CHILD CARE INC.,5155 CRITTENDEN ROAD,14001,CENTER BASED,ERIE,42.986717,-78.47685200000001
-8764337.9103,5310649.9948,JUST FOR KIDS,1500 MAPLE ROAD,14221,CENTER BASED,ERIE,42.991314,-78.73138399999999
-8220916.3426,4994326.7993,URBAN NEIGHBORHOOD,3480 SEYMOUR AVENUE,10469,CENTER BASED,BRONX,40.87775,-73.849747
-8225723.3408,4993911.4807,IMAGINE EARLY LEARNING CENTERS LLC,250 BEDFORD PARK BLVD WEST,10468,CENTER BASED,BRONX,40.874931,-73.89292900000001
-8455027.1316,5174110.2448,JEWISH COMMUNITY CENTER EARLY CHILDHOOD CENTER,500 CLUB HOUSE ROAD,13850,CENTER BASED,BROOME,42.087596999999995,-75.952805
-8213316.2613,5053126.0007,BRIGHT BEGINNINGS,1974 COMMERCE ST,10598,CENTER BASED,WESTCHESTER,41.275925,-73.781479
-8213638.0516,5022684.9832,WESTCHESTER COMM. COLLEGE CHILDREN'S CENTER,75 GRASSLANDS ROAD,10595,CENTER BASED,WESTCHESTER,41.070087,-73.784363
-8198956.7919,5051865.9879,COUNTRY CHILDREN'S CENTER #2,412 CROSS RIVER ROAD,10536,CENTER BASED,WESTCHESTER,41.267418,-73.65248100000001
-8201647.9406,5012159.7983,"TOT'S PLACE, INC",8 BENT AVENUE,10573,CENTER BASED,WESTCHESTER,40.998768,-73.676659
-8223019.3163,5011467.0949,ADD WATER AND STIR INK,120 LEFURGY AVE,10706,CENTER BASED,WESTCHESTER,40.994071999999996,-73.86863699999999
-8205209.8303,5041904.576,A KID'S WORLD PRESCHOOL & DAYCARE LLC,236 SOUTH BEDFORD ROAD,10549,CENTER BASED,WESTCHESTER,41.200123,-73.708656
-8254210.6664,5136819.3381,LEDERMAN CHILDREN'S CENTER,3007 STATE ROUTE 213 EAST,12484,CENTER BASED,ULSTER,41.838509,-74.148834
-8191347.4368,4967594.0426,"SURE FOUNDATION CHILD CARE, INC.",652 UNION DRIVE,11553,CENTER BASED,NASSAU,40.695927000000005,-73.584129
-8198855.3798,4969231.7132,SCOPE @ GEORGE WASHINGTON EL SCH/W. HEMPSTEAD,347 WILLIAM ST.,11552,CENTER BASED,NASSAU,40.707081,-73.651573
-8179978.9338,4968480.3154,PKC LEARNING AND DEVELOPMENT CENTER,1150 HICKSVILLE RD.,11758,CENTER BASED,NASSAU,40.701965,-73.48200200000001
-8198214.4022,4962379.4924,"HISPANIC BROTHERHOOD, INC.",59 CLINTON AVENUE,11570,CENTER BASED,NASSAU,40.660404,-73.645813
-8179963.3491,4983934.8711,"BROOKVILLE CENTER FOR CHILDREN'S SERVICES, INC.",280 CROSSWAYS PARK DRIVE,11797,CENTER BASED,NASSAU,40.807128999999996,-73.48185699999999
-8205293.9879,4958206.6245,CONGREGATION SONS OF ISRAEL,111 IRVING PLACE,11598,CENTER BASED,NASSAU,40.631962,-73.709412
-8650486.7916,5341570.1491,"PARK RIDGE CHILD CARE CENTER, INC.",1539 LONG POND RD,14626,CENTER BASED,MONROE,43.194148999999996,-77.708649
-8620543.1844,5331383.1164,DOODLE BUGS! CHILDREN'S CENTER,2160 FAIRPORT NINE MILE POINT ROAD,14450,CENTER BASED,MONROE,43.127396000000005,-77.43965899999999
-8237731.3743,4955314.0082,EXCEL LEARNING CENTER ASP,7907 NEW UTRECHT AVE,11214,CENTER BASED,KINGS,40.61224,-74.000801
-8232673.3623,4965626.1806,CAMBA PS 3,50 JEFFERSON AVENUE,11216,CENTER BASED,KINGS,40.682526,-73.95536
-8231741.4951,4959416.8401,CAMBA @ P.S.361,3109 NEWKIRK AVENUE,11226,CENTER BASED,KINGS,40.640209000000006,-73.946991
-8231292.7302,4962149.1133,GLOBAL KIDS INC.,600 KINGSTON AVENUE,11203,CENTER BASED,KINGS,40.658833,-73.942963
-8516586.9214,5382668.6403,"OSWEGO COUNTY OPPORTUNITIES, INC.","45 E. SCHUYLER ST., BLDG. #10",13126,CENTER BASED,OSWEGO,43.462711,-76.505798
-8222008.7207,5062199.5695,TOWN OF PUTNAM VALLEY,142 PEEKSKILL HOLLOW RD.,10579,CENTER BASED,PUTNAM,41.337154,-73.85955799999999
-8223323.9605,5061825.6632,ONCE UPON A TIME PRE-SCHOOL & DAYCARE,47 PEEKSKILL HOLLOW ROAD,10579,CENTER BASED,PUTNAM,41.334633000000004,-73.871376
-8758389.9986,5336821.9782,"YWCA OF THE NIAGARA FRONTIER, INC.",491 HIGH STREET,14094,CENTER BASED,NIAGARA,43.163044,-78.67795600000001
-8233263.2188,4979590.0897,BIG APPLE SPORTS CLUB ASP @ PS 6,45 EAST 81ST STREET,10028,CENTER BASED,NEW YORK,40.77758,-73.960663
-8237402.4252,4976025.1084,MANHATTAN YOUTH RECREATION AND RESOURCE @ CITY KNOLL M 933,425 WEST 33RD STREET,10001,CENTER BASED,NEW YORK,40.753326,-73.997849
-8490946.2578,5318237.5478,"PARTNERS IN PARENTING, INC.",5402 W. GENESEE ST,13031,CENTER BASED,ONONDAGA,43.041149,-76.275467
-8459459.3172,5316040.245,YMCA OF GREATER SYRACUSE,400 SALT SPRINGS ST.,13066,CENTER BASED,ONONDAGA,43.026722,-75.992615
-8381359.1925,5326052.6707,YMCA OF THE GREATER TRI-VALLEY,1 MARAUDER BLVD.,13417,SCHOOL BASED,ONEIDA,43.092438,-75.291031
-8211591.9599,4968561.413,ST. ALBANS OUTREACH DAY CARE,109-53 FARMERS BOULEVARD,11412,CENTER BASED,QUEENS,40.702515000000005,-73.765984
-8253527.2727,4945478.6286,SMILES AROUND US,3854 HYLAN BOULEVARD,10308,CENTER BASED,RICHMOND,40.545132,-74.1427
-8259945.7003,4945198.3701,WOODROW PRESCHOOL CENTER,1075 WOODROW ROAD,10312,CENTER BASED,RICHMOND,40.543221,-74.200356
-8202627.1068,5283355.962,WATERFORD SCHOOL AGE CHILDCARE,125 MIDDLETOWN ROAD,12188,CENTER BASED,SARATOGA,42.81171,-73.685455
-8774991.4082,5313470.0197,YMCA BUFFALO NIAGARA,101 GLENDALE DRIVE,14150,CENTER BASED,ERIE,43.009842,-78.827087
-8222585.801,4992060.5026,"BRONX HOUSE, INC.",2441 WALLACE AVENUE,10467,CENTER BASED,BRONX,40.862358,-73.864746
-8227318.741,4986128.1762,GIRLS PREPARATORY CHARTER SCHOOL OF NY,890 CAULDWELL AVENUE,10456,CENTER BASED,BRONX,40.822041,-73.907265
-8225065.6653,4988998.0483,"ANGEL KIDS CHRISTIAN CARE CENTER, INC.",870 FAIRMOUNT PLACE,10460,CENTER BASED,BRONX,40.841549,-73.887024
-8226540.9433,4996455.0877,HORACE MANN SCHOOL,4440 TIBBETT AVENUE,10471,SCHOOL BASED,BRONX,40.892208000000004,-73.900276
-8226589.2876,4994306.891,KINGSBRIDGE HEIGHTS HS,3101 KINGSBRIDGE TERRACE,10463,CENTER BASED,BRONX,40.877617,-73.900711
-8216995.3361,5231988.8914,ALBANY COMMUNITY ACTION PARTNERSHIP AT RAVENA,15 MOUNTAIN RD.,12143,CENTER BASED,ALBANY,42.472279,-73.814522
-8167840.5452,5315675.8546,SUNSHINE NURSERY CENTER,33 GILBERT STREET,12816,CENTER BASED,WASHINGTON,43.02433,-73.372963
-8250060.2305,5166230.7613,"HEALTHY KIDS EXTENDED DAY PROGRAM, INC.",8 WEST HURLEY ROAD,12498,CENTER BASED,ULSTER,42.035046,-74.111549
-8208077.6431,4982282.2356,NORTH SHORE HEBREW ACADEMY,236 MIDDLE NECK ROAD,11024,CENTER BASED,NASSAU,40.795891,-73.734413
-8667739.6429,5307991.6362,KIDS CORNER DAYCARE,2980 MAIN STREET,14423,CENTER BASED,LIVINGSTON,42.973846,-77.863632
-8577793.0491,5261849.8159,KEUKA LAKE SCHOOL,240 NORTH AVE,14527,SCHOOL BASED,YATES,42.669823,-77.055626
-8682939.5401,5270317.2911,GLOW YMCA,50 OLIN AVENUE,14530,CENTER BASED,WYOMING,42.725727,-78.000175
-8230227.6614,4958843.546,"GLOBAL KIDS, INC. @ PS 109",1001 EAST 45 ST,11203,CENTER BASED,KINGS,40.636303000000005,-73.93339499999999
-8238497.1889,4958520.9813,STAR AMERICA INC.,880 60 STREET,11220,CENTER BASED,KINGS,40.634106,-74.007683
-8229346.1846,4962760.7257,EXCELSIOR DAY CARE,1028 RUTLAND ROAD,11212,CENTER BASED,KINGS,40.663002,-73.925476
-8237948.7405,4953793.6174,SHOSTAKOVICH MUSIC &ART SCHOOL,1938 BATH AVENUE,11214,SCHOOL BASED,KINGS,40.601867999999996,-74.00275400000001
-8227365.1177,4967174.1905,MARTIN DE PORRES DAY CARE CENTER,783 KNICKERBOCKER AVENUE,11207,CENTER BASED,KINGS,40.693069,-73.907677
-8235254.7763,4963520.848999999,BERKELEY CARROLL CCC,515 6 STREET,11215,CENTER BASED,KINGS,40.668178999999995,-73.978554
-8236830.7728,4967519.8829,IMAGINE EARLY LEARNING CENTER,50 MONROE PLACE,11201,CENTER BASED,KINGS,40.695423,-73.99270600000001
-8236868.3359,4965637.4941,MONARCH PLAYSCHOOL,271 SMITH STREET,11231,CENTER BASED,KINGS,40.682602,-73.99305
-8233293.2987,4968678.4337,UNITED ACADEMY HS,590 BEDFORD AVENUE,11211,CENTER BASED,KINGS,40.703312,-73.96093
-8236337.0481,4958751.3119,"SHIRA HEAD START BAIS YAAKOV I, II, III, VI, V",1371 46 STREET,11219,HEAD START,KINGS,40.635674,-73.988274
-8233191.6274,4949937.3033,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVENUE,11235,CENTER BASED,KINGS,40.575562,-73.960022
-8237410.3166,4959399.02,YESHIVA HEAD START,4706 10 AVENUE,11219,HEAD START,KINGS,40.640091,-73.997917
-8234326.8098,4967097.2133,COMMUNITY PARTNERSHIP CHARTER SCHOOL,171 CLERMONT AVENUE,11205,SCHOOL BASED,KINGS,40.692543,-73.970215
-8227504.9327,4964095.7711,BROWNSVILLE CHILD CARE CENTER,1592 EAST NEW YORK AVENUE,11212,CENTER BASED,KINGS,40.672096,-73.908936
-8233397.7857,4962582.8657,SPARKS OF GENIUS I/T,504 FLATBUSH AVENUE,11225,CENTER BASED,KINGS,40.661789,-73.96186800000001
-8341396.2979999995,5265284.7303,YMCA AFTER SCHOOL @ COOPERSTOWN,21 WALNUT STREET,13326,CENTER BASED,OTSEGO,42.692505,-74.932037
-8193645.2937,5076603.6132,"YMCA OF CENTRAL AND NORTHERN WESTCHESTER, N.Y., INC.",570 ROUTE 312,10509,CENTER BASED,PUTNAM,41.434235,-73.60476700000001
-8120693.1786,4979148.614,BELLPORT AREA COMMUNITY ACTION COMMITTEE INC.,471 ATLANTIC AVE,11713,CENTER BASED,SUFFOLK,40.774578000000005,-72.949425
-8110564.2671,4980982.1373,COLONIAL YOUTH AND FAMILY SERVICES INC.,111 LEXINGTON RD,11967,CENTER BASED,SUFFOLK,40.787048,-72.858437
-8235044.6085,4980028.2146,MANHATTAN YOUTH @ ANDERSON SCHOOL/PS 144,100 WEST 77TH STREET,10024,CENTER BASED,NEW YORK,40.780563,-73.976662
-8234904.7498,4970863.9301,GRAND STREET SETTLEMENT @ BARUCH COMMUNITY CENTER,605 FDR DRIVE,10002,CENTER BASED,NEW YORK,40.718196999999996,-73.97541
-8231230.9839,4986447.3014,NYC PARKS & RECREATION @ JACKIE ROBINSON ASP,85 BRADHURST AVENUE,10039,CENTER BASED,NEW YORK,40.824211,-73.942406
-8234194.2774,4977419.6739,THE LIGHTHOUSE CDC,111 EAST 59 STREET,10022,CENTER BASED,NEW YORK,40.762814,-73.969025
-8237294.8031,4974014.2517,MCBURNEY YMCA EARLY CHILDHOOD ECC,122 WEST 17 STREET,10011,CENTER BASED,NEW YORK,40.739639000000004,-73.99688
-8233428.4028,4984565.0311,UNION THEOLOGICAL SEMINARY,3041 BROADWAY,10027,CENTER BASED,NEW YORK,40.811413,-73.96214300000001
-8237199.8374,4969793.93,HAMILTON MADISON HOUSE HS,79 CATHERINE STREET,10002,CENTER BASED,NEW YORK,40.710910999999996,-73.996025
-8230436.3961,4985060.4814,SHELTERING ARMS DCC,2289 5 AVENUE,10037,CENTER BASED,NEW YORK,40.814785,-73.935265
-8231905.5987,4979467.0305,ABC CASSIDY'S PLACE,419 EAST 86 STREET,10028,CENTER BASED,NEW YORK,40.776745,-73.948463
-8232995.7188,4979868.8857,INTERNATIONAL P/S,1010 PARK AVENUE,10028,CENTER BASED,NEW YORK,40.779476,-73.95826
-8232694.4125,4978950.5417,TEMPLE SHAARAY TEFILA NURS SCH,250 EAST 79 STREET,10021,RELIGIOUS FACILITY,NEW YORK,40.773232,-73.955551
-8231395.8352,4981643.0163,EAST HARLEM BLOCK NURSERY #1,215 EAST 106 STREET,10029,CENTER BASED,NEW YORK,40.791546000000004,-73.94388599999999
-8235319.966,4979057.6482,STEPHEN WISE ECC,30 WEST 68 STREET,10023,CENTER BASED,NEW YORK,40.773959999999995,-73.979141
-8236025.6058,4973971.2854,MANHATTAN CHILDREN'S PROGRAM/UNITED CEREBRAL PALSEY OF NYC,122 EAST 23 STREET,10010,CENTER BASED,NEW YORK,40.739349,-73.985474
-8231831.5578,4986638.3936,LITTLE PEOPLE'S PLACE INC.,501 WEST 145 STREET,10031,CENTER BASED,NEW YORK,40.825508,-73.9478
-8478193.6082,5318449.7211,"PARTNERS IN LEARNING, INC.",310 SEYMOUR ST,13204,CENTER BASED,ONONDAGA,43.042545000000004,-76.160912
-8192721.4533,5498496.114,"ACAP, INC. HEAD START ELIZABETHTOWN-LEWIS SITE",7530 COURT STREET,12932,HEAD START,ESSEX,44.213207000000004,-73.596466
-8210362.0303,4969357.8574,Y - AFTER SCHOOL @ P.S. 134Q,203-02 109TH AVENUE,11412,CENTER BASED,QUEENS,40.707939,-73.754936
-8219231.3053,4962333.4486,BOYS & GIRLS CLUB OF METRO QUEENS @ PS 146,98-01 159TH AVENUE,11414,CENTER BASED,QUEENS,40.660088,-73.83461
-8214508.7927,4967291.7356,SQPA NYCHA BEACON SATELLITE,109-04 160TH ST.,11433,CENTER BASED,QUEENS,40.693871,-73.792191
-8215497.5324,4969682.4034,BRITE ADVENTURE CENTER @ BRIGHT BEGINNINGS AFTER SCHOOL,86-25 162ND STREET,11432,SCHOOL BASED,QUEENS,40.710152,-73.801071
-8210182.472,4969117.0248,ENTERTAINMENT CAREERS AFTER-SCHOOL PROGRAM @ IS 192,109-89 204 STREET,11412,CENTER BASED,QUEENS,40.706299,-73.753326
-8225022.028,4970548.8913,BOOKS AND RATTLES,63-08 69TH PLACE,11379,CENTER BASED,QUEENS,40.716049,-73.886627
-8226107.0591,4968767.6811,GREATER RIDGEWOOD YOUTH COUNCIL @ PS 88,60-85 CATALPA AVENUE,11385,CENTER BASED,QUEENS,40.703922,-73.896378
-8211290.1009,4966626.8107,ENTERTAINMENT CAREERS AFTER-SCHOOL PROGRAM @ Q341,118-34 RIVERTON ST.,11412,CENTER BASED,QUEENS,40.689339000000004,-73.763275
-8221356.4984,5109829.5432,"LITTLE LAMB FAMILY DAY CARE, INC.",266 TITUSVILLE ROAD,12603,CENTER BASED,DUTCHESS,41.657619,-73.853699
-8407651.2166,5254032.7577,OPPORTUNITIES FOR CHENANGO - NORTH NORWICH HEAD START,188 COUNTY ROAD 23,13814,HEAD START,CHENANGO,42.618168,-75.527214
-8216793.8315,4981665.6017,PRECIOUS MOMENTS NURSERY SCHOOL I/T,11-02 CLINTONVILLE STREET,11357,CENTER BASED,QUEENS,40.791698,-73.812714
-8218806.9495,5248726.6051,TENDERCARE CHILD CENTER,569 ELM AVENUE,12158,CENTER BASED,ALBANY,42.583084,-73.830795
-8638535.2777,5336972.7081,KREATIVE KIDS ZONE CHILD CARE CENTER SITE #2,350 NORTH STREET,14605,CENTER BASED,MONROE,43.164032,-77.60128
-8464426.3377,5467192.8433,"COMMUNITY ACTION PLANNING COUNCIL OF JEFFERSON COUNTY, INC.",415 EAST GROVE STREET,13634,CENTER BASED,JEFFERSON,44.011311,-76.037239
-8236055.6472,4953705.3084,"CHINESE-AMERICAN PLANNING COUNCIL, INC",1855 STILLWELL AVENUE,11223,CENTER BASED,KINGS,40.601265000000005,-73.985748
-8513486.4509,5226733.4949,BELLE SHERMAN AFTER SCHOOL PROGRAM,501 MITCHELL STREET,14850,CENTER BASED,TOMPKINS,42.437447,-76.477951
-8209869.1692,4954917.2916,REDFERN EARLY CHILDHOOD CENTER,12-79 REDFERN AVENUE,11691,CENTER BASED,QUEENS,40.609531,-73.750511
-8211280.4304,4966578.5171,QUICK START HS,188-46 RIVERTON ST,11412,CENTER BASED,QUEENS,40.689011,-73.763184
-8211790.7695,4963228.1422,HERBERT G. BIRCH HS&UNV PRE-K,145-02 FARMERS BOULEVARD,11434,CENTER BASED,QUEENS,40.666187,-73.767769
-8788319.0229,5317503.8885,"KIDDOS KORNER PRESCHOOL, INC.",2728 STONY POINT ROAD,14072,CENTER BASED,ERIE,43.036335,-78.946815
-8221313.7107,4988502.2623,ULTIMATE ENRICHMENT INC.,1560 PURDY STREET,10462,CENTER BASED,BRONX,40.838177,-73.853317
-8226121.8875,5264878.4274,"VICTORY CHILD CARE, INC - FARNSWORTH MIDDLE SCHOOL",6072 STATE FARM RD.,12084,SCHOOL BASED,ALBANY,42.689823,-73.896507
-8213021.7304,5053402.9635,SUNSHINE STARTS,62 TRIANGLE CENTER,10598,SCHOOL BASED,WESTCHESTER,41.277794,-73.77883100000001
-8795386.0072,5326257.0607,NIAGARA FALLS HOUSING AUTHORITY,4300 PINE AVENUE,14301,CENTER BASED,NIAGARA,43.093781,-79.0103
-8471492.7687,5249997.9636,"CORTLAND COUNTY COMMUNITY ACTION PROGRAM, INC.",50 WEST ACADEMY STREET,13101,CENTER BASED,CORTLAND,42.591491999999995,-76.100716
-8229838.2658,5035902.6297,YMCA @ LAKEWOOD ELEMENTARY,77 LAKELAND AVENUE,10920,CENTER BASED,ROCKLAND,41.159542,-73.929893
-8236321.2903,5017888.943,LA PETITE ACADEMY,2000 CORPORATE DRIVE,10962,CENTER BASED,ROCKLAND,41.037597999999996,-73.988136
-8220440.2291,4995570.0638,MOSHOLU MONTEFIORE EDENWALD BEACON,1150 EAST 229TH STREET,10466,CENTER BASED,BRONX,40.886196000000005,-73.845474
-8228954.863,4984186.135,SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,423 EAST 138TH STREET,10454,CENTER BASED,BRONX,40.808838,-73.921959
-8593067.9905,5347502.1476,RAGGEDY ANN & ANDY DAY CARE CENTER,3955 ROUTE 104,14589,CENTER BASED,WAYNE,43.232986,-77.192841
-8247734.5437,5121863.0814,"THE CHILDREN'S CENTER OF NEW PALTZ, INC.",1 HAWK DRIVE,12561,CENTER BASED,ULSTER,41.738331,-74.09066
-8206176.3648,4965232.0332,WOODEN SHOE NURSERY SCHOOL,1049 HUNTER AVE,11580,SCHOOL BASED,NASSAU,40.679840000000006,-73.717339
-8176079.4120000005,4970462.8265,FARMINGDALE CARE INC #4,95 WOODWARD PARKWAY,11735,CENTER BASED,NASSAU,40.715466,-73.446968
-8203269.5316,4967370.4315,THE MEACHAM CHILD CARE CENTER LLC,500 MEACHAM AVE.,11003,CENTER BASED,NASSAU,40.694404999999996,-73.691223
-8181255.3231,4980010.2082,DEBBIE'S CREATIVE CHILDCARE,81 JAMAICA AVENUE,11803,CENTER BASED,NASSAU,40.780437,-73.49346899999999
-8184645.3355,4983037.3427,SCOPE @ ROBBINS LANE,157 ROBBINS LANE,11791,CENTER BASED,NASSAU,40.801025,-73.52391800000001
